game_date,game_pk,home_team,away_team,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,bb_type,inning,inning_topbot,pitch_number,at_bat_number,events
2017-04-26,490419,COL,WSH,92.9,15.688,280.0,147.26,83.97,line_drive,5,Bot,7,41,single
2017-04-26,490407,MIL,CIN,97.2,3.222,73.0,55.23,123.84,ground_ball,4,Bot,3,43,double
2017-04-26,490409,CWS,KC,97.2,12.871,220.0,170.04,118.95,line_drive,6,Top,4,43,single
2017-04-26,490412,TEX,MIN,79.2,19.486,226.0,180.64,122.19,line_drive,5,Bot,3,41,single
2017-04-26,490410,SF,LAD,93.9,5.411,95.0,77.59,117.35,ground_ball,6,Bot,3,44,single
2017-04-26,490407,MIL,CIN,108.5,4.088,124.0,141.64,152.57,ground_ball,4,Bot,5,42,single
2017-04-26,490405,NYM,ATL,107.2,-3.861,23.0,78.63,97.38,ground_ball,5,Top,4,41,single
2017-04-26,490406,PIT,CHC,65.4,16.073,149.0,153.87,111.72,line_drive,4,Top,2,38,single
2017-04-26,490411,PHI,MIA,106.6,2.007,93.0,123.71,86.34,ground_ball,5,Bot,2,42,single
2017-04-26,490406,PIT,CHC,104.8,23.299,372.0,46.13,62.81,line_drive,4,Top,5,37,double
2017-04-26,490415,ARI,SD,103.8,39.561,377.0,187.76,51.42,fly_ball,4,Bot,2,40,double
2017-04-26,490405,NYM,ATL,90.3,-17.3,,139.02,93.31,ground_ball,5,Top,8,40,single
2017-04-26,490415,ARI,SD,109.8,6.867,167.0,136.3,93.28,line_drive,4,Bot,5,39,single
2017-04-26,490416,DET,SEA,90.2,-13.0,,205.67,136.64,ground_ball,5,Top,1,37,double
2017-04-26,490410,SF,LAD,69.5,28.989,221.0,92.84,113.67,fly_ball,6,Top,4,41,single
2017-04-26,490419,COL,WSH,104.6,21.144,400.0,248.0,52.95,line_drive,5,Top,4,37,home_run
2017-04-26,490405,NYM,ATL,96.2,15.119,277.0,90.17,88.69,line_drive,5,Top,6,39,single
2017-04-26,490417,BAL,TB,105.5,22.528,378.0,28.87,70.62,fly_ball,5,Top,2,36,home_run
2017-04-26,490409,CWS,KC,104.9,10.052,190.0,76.42,138.46,line_drive,5,Bot,5,38,single
2017-04-26,490407,MIL,CIN,72.6,20.794,205.0,203.1,109.3,line_drive,4,Top,1,39,double
2017-04-26,490410,SF,LAD,91.9,19.872,283.0,195.24,114.32,line_drive,6,Top,1,39,double
2017-04-26,490414,LAA,OAK,105.7,6.704,135.0,76.27,120.75,ground_ball,4,Bot,3,36,single
2017-04-26,490412,TEX,MIN,90.6,11.926,219.0,164.34,116.94,line_drive,5,Top,2,36,single
2017-04-26,490410,SF,LAD,103.5,13.882,279.0,124.96,82.4,line_drive,6,Top,3,37,single
2017-04-26,490419,COL,WSH,103.5,29.38,437.0,100.65,15.25,fly_ball,5,Top,2,35,home_run
2017-04-26,490416,DET,SEA,89.6,-7.852,7.0,169.93,113.6,ground_ball,4,Bot,4,34,single
2017-04-26,490410,SF,LAD,108.9,25.92,462.0,105.68,7.0,fly_ball,6,Top,6,36,home_run
2017-04-26,490414,LAA,OAK,102.8,5.968,114.0,79.45,115.19,ground_ball,4,Top,3,34,single
2017-04-26,490408,CLE,HOU,72.8,21.4016,186.0,156.19,128.99,line_drive,4,Bot,2,33,single
2017-04-26,490415,ARI,SD,98.8,17.1,,193.08,92.77,line_drive,4,Top,6,35,double
2017-04-26,490409,CWS,KC,99.8,2.214,65.0,129.38,86.19,ground_ball,5,Top,8,34,single
2017-04-26,490405,NYM,ATL,95.5,-8.437,21.0,169.47,107.04,ground_ball,4,Bot,3,35,single
2017-04-26,490413,BOS,NYY,98.0,8.777,178.0,85.55,137.97,line_drive,5,Top,7,33,single
2017-04-26,490407,MIL,CIN,105.6,31.093,417.0,196.8,36.52,fly_ball,4,Top,2,36,home_run
2017-04-26,490411,PHI,MIA,106.0,-0.895,35.0,102.5,150.58,ground_ball,4,Bot,5,34,single
2017-04-26,490405,NYM,ATL,98.7,-0.171,41.0,100.45,135.52,ground_ball,4,Bot,2,34,single
2017-04-26,490417,BAL,TB,97.2,-21.73,7.0,151.2,131.16,ground_ball,4,Bot,5,31,single
2017-04-26,490406,PIT,CHC,95.0,13.088,235.0,86.14,110.0,line_drive,3,Top,1,30,single
2017-04-26,490419,COL,WSH,73.1,8.146,101.0,103.59,167.33,ground_ball,4,Bot,1,30,single
2017-04-26,490409,CWS,KC,95.6,13.355,215.0,119.04,110.89,line_drive,5,Top,2,32,single
2017-04-26,490415,ARI,SD,99.4,29.079,403.0,214.29,52.17,fly_ball,4,Top,1,33,home_run
2017-04-26,490407,MIL,CIN,102.5,26.57,403.0,194.86,42.16,fly_ball,4,Top,3,34,home_run
2017-04-26,490412,TEX,MIN,106.4,1.52,62.0,178.6,119.75,ground_ball,4,Bot,1,31,single
2017-04-26,490406,PIT,CHC,101.2,-2.546,37.0,133.46,190.74,ground_ball,3,Top,3,28,single
2017-04-26,490416,DET,SEA,49.4,-29.105,6.0,140.53,163.64,ground_ball,4,Top,6,29,single
2017-04-26,490405,NYM,ATL,99.7,16.591,256.0,158.01,97.09,line_drive,4,Top,1,31,single
2017-04-26,490419,COL,WSH,78.5,1.811,57.0,105.06,156.64,ground_ball,4,Top,3,27,single
2017-04-26,490408,CLE,HOU,51.0,-61.052,6.0,113.14,188.91,ground_ball,4,Top,5,29,single
2017-04-26,490414,LAA,OAK,11.2,20.687,,119.97,104.07,ground_ball,3,Bot,2,29,single
2017-04-26,490407,MIL,CIN,90.7,1.149,47.0,127.96,78.39,ground_ball,3,Bot,3,31,single
2017-04-26,490414,LAA,OAK,87.0,17.212,205.0,185.11,133.46,line_drive,3,Bot,1,27,single
2017-04-26,490413,BOS,NYY,90.3,-17.3,,113.65,187.89,ground_ball,4,Bot,5,28,single
2017-04-26,490409,CWS,KC,99.5,10.037,216.0,104.03,113.18,line_drive,4,Bot,5,28,double
2017-04-26,490407,MIL,CIN,95.0,34.459,357.0,229.77,82.03,fly_ball,3,Bot,5,29,home_run
2017-04-26,490408,CLE,HOU,103.7,26.385,433.0,127.55,15.08,fly_ball,4,Top,1,27,home_run
2017-04-26,490406,PIT,CHC,100.2,19.937,320.0,248.0,96.56,line_drive,2,Bot,3,25,double
2017-04-26,490419,COL,WSH,84.4,17.01,257.0,150.7,95.06,line_drive,3,Bot,2,25,single
2017-04-26,490406,PIT,CHC,59.8,-25.26,7.0,100.54,153.54,ground_ball,2,Bot,3,24,single
2017-04-26,490408,CLE,HOU,107.0,15.917,368.0,163.61,48.16,line_drive,4,Top,3,25,double
2017-04-26,490419,COL,WSH,82.6,6.739,140.0,182.63,109.97,line_drive,3,Bot,6,24,single
2017-04-26,490407,MIL,CIN,81.6,20.528,259.0,97.51,95.04,line_drive,3,Bot,2,27,single
2017-04-26,490416,DET,SEA,102.0,0.876,58.0,118.41,248.0,ground_ball,3,Top,8,23,single
2017-04-26,490406,PIT,CHC,98.4,2.685,73.0,106.3,181.24,ground_ball,2,Bot,2,21,double
2017-04-26,490411,PHI,MIA,107.1,21.852,419.0,84.92,25.71,fly_ball,3,Bot,6,26,home_run
2017-04-26,490406,PIT,CHC,91.2,-15.56,11.0,122.56,201.22,ground_ball,2,Bot,2,20,single
2017-04-26,490412,TEX,MIN,101.8,11.97,213.0,69.63,130.81,line_drive,3,Bot,5,23,single
2017-04-26,490415,ARI,SD,74.9,49.378,224.0,177.5,121.33,fly_ball,3,Bot,1,26,single
2017-04-26,490407,MIL,CIN,96.2,1.07,52.0,143.11,87.48,ground_ball,3,Top,6,24,single
2017-04-26,490415,ARI,SD,74.2,0.692,37.0,123.12,185.04,ground_ball,3,Bot,8,25,single
2017-04-26,490410,SF,LAD,102.3,1.395,61.0,109.92,185.14,ground_ball,4,Top,3,24,single
2017-04-26,490409,CWS,KC,89.4,20.89,289.0,214.05,113.8,line_drive,4,Top,4,24,triple
2017-04-26,490414,LAA,OAK,106.3,-7.261,18.0,185.9,114.39,ground_ball,3,Top,6,23,single
2017-04-26,490411,PHI,MIA,76.1,14.15,184.0,120.14,124.19,line_drive,3,Bot,1,25,single
2017-04-26,490411,PHI,MIA,106.3,9.386,228.0,160.38,110.76,line_drive,3,Bot,1,24,single
2017-04-26,490412,TEX,MIN,106.2,9.63,200.0,155.52,122.02,line_drive,3,Top,2,21,single
2017-04-26,490417,BAL,TB,102.3,26.019,401.0,60.35,41.97,fly_ball,3,Top,3,20,home_run
2017-04-26,490419,COL,WSH,92.1,14.074,266.0,100.59,91.14,line_drive,3,Top,4,20,single
2017-04-26,490405,NYM,ATL,102.1,10.986,227.0,71.4,122.24,line_drive,3,Top,1,22,single
2017-04-26,490411,PHI,MIA,101.7,13.102,285.0,167.52,86.77,line_drive,3,Bot,2,22,single
2017-04-26,490413,BOS,NYY,90.3,-17.3,,126.33,94.84,ground_ball,3,Bot,5,21,single
2017-04-26,490419,COL,WSH,90.4,11.198,221.0,83.38,118.73,line_drive,3,Top,2,19,single
2017-04-26,490406,PIT,CHC,85.9,19.63,259.0,79.59,100.93,line_drive,2,Top,6,15,single
2017-04-26,490411,PHI,MIA,97.5,30.427,376.0,46.73,60.62,fly_ball,3,Top,2,19,home_run
2017-04-26,490414,LAA,OAK,95.9,21.9007,349.0,248.0,54.94,line_drive,2,Bot,3,21,double
2017-04-26,490417,BAL,TB,99.9,-0.311,29.0,121.37,98.6,ground_ball,2,Bot,5,18,single
2017-04-26,490415,ARI,SD,107.1,-0.832,42.0,87.63,113.05,ground_ball,3,Bot,2,23,single
2017-04-26,490408,CLE,HOU,106.6,-0.042,56.0,195.35,109.08,ground_ball,3,Top,4,19,single
2017-04-26,490416,DET,SEA,102.6,21.595,400.0,248.0,33.45,fly_ball,2,Bot,5,18,double
2017-04-26,490414,LAA,OAK,91.7,5.099,109.0,126.32,92.15,ground_ball,2,Bot,3,20,single
2017-04-26,490419,COL,WSH,98.7,-0.263,47.0,79.0,105.13,ground_ball,2,Bot,6,16,single
2017-04-26,490417,BAL,TB,96.3,15.144,281.0,135.69,91.12,line_drive,2,Bot,5,17,single
2017-04-26,490412,TEX,MIN,111.3,17.162,295.0,50.18,100.0,line_drive,2,Bot,5,17,single
2017-04-26,490414,LAA,OAK,85.4,23.337,304.0,148.56,92.15,fly_ball,2,Bot,2,19,double
2017-04-26,490408,CLE,HOU,103.2,-20.657,9.0,124.3,166.02,ground_ball,3,Top,3,17,single
2017-04-26,490407,MIL,CIN,82.0,0.242,47.0,75.23,113.54,ground_ball,2,Bot,5,19,single
2017-04-26,490417,BAL,TB,98.7,10.757,235.0,140.28,78.32,line_drive,2,Bot,3,16,single
2017-04-26,490416,DET,SEA,99.1,-16.2,8.0,162.78,98.5,ground_ball,2,Bot,2,16,single
2017-04-26,490414,LAA,OAK,90.2,-13.0,,44.5,135.84,ground_ball,2,Bot,4,17,double
2017-04-26,490415,ARI,SD,104.1,2.103,82.0,175.34,109.5,ground_ball,3,Top,3,19,single
2017-04-26,490406,PIT,CHC,100.4,24.083,384.0,179.1,44.99,fly_ball,2,Top,5,13,double
2017-04-26,490417,BAL,TB,97.5,2.634,80.0,106.99,113.79,ground_ball,2,Bot,1,15,single
2017-04-26,490417,BAL,TB,83.8,18.517,273.0,104.86,87.27,line_drive,2,Bot,4,14,single
2017-04-26,490419,COL,WSH,90.3,-17.3,,180.21,114.22,ground_ball,2,Top,2,13,single
2017-04-26,490413,BOS,NYY,110.3,2.086,99.0,158.3,82.13,ground_ball,2,Bot,3,14,single
2017-04-26,490416,DET,SEA,103.7,22.762,409.0,57.12,41.31,fly_ball,2,Top,6,14,home_run
2017-04-26,490406,PIT,CHC,104.6,14.466,236.0,60.86,124.48,line_drive,1,Bot,6,11,double
2017-04-26,490405,NYM,ATL,90.9,28.646,301.0,50.72,103.99,fly_ball,2,Top,3,14,double
2017-04-26,490414,LAA,OAK,90.4,7.908,150.0,84.29,248.0,line_drive,2,Top,4,14,double
2017-04-26,490416,DET,SEA,106.5,9.014,183.0,102.4,77.85,line_drive,2,Top,2,13,single
2017-04-26,490411,PHI,MIA,105.5,12.728,331.0,144.11,60.96,line_drive,2,Bot,5,13,single
2017-04-26,490406,PIT,CHC,72.1,2.706,55.0,127.92,181.13,ground_ball,1,Bot,7,10,single
2017-04-26,490416,DET,SEA,99.1,8.254,141.0,53.15,107.24,line_drive,2,Top,1,11,single
2017-04-26,490414,LAA,OAK,109.7,18.011,292.0,205.76,108.83,line_drive,2,Top,1,11,double
2017-04-26,490409,CWS,KC,63.8,39.211,192.0,174.97,136.51,fly_ball,2,Top,2,12,single
2017-04-26,490412,TEX,MIN,106.1,25.304,383.0,7.0,86.23,fly_ball,2,Top,2,10,home_run
2017-04-26,490407,MIL,CIN,67.1,20.399,180.0,179.12,146.6,line_drive,1,Bot,6,12,double
2017-04-26,490411,PHI,MIA,100.0,10.114,233.0,112.66,102.91,line_drive,2,Top,1,11,single
2017-04-26,490412,TEX,MIN,83.6,1.114,46.0,121.26,97.38,ground_ball,2,Top,2,9,single
2017-04-26,490408,CLE,HOU,55.0,29.035,150.0,98.22,145.14,line_drive,1,Bot,4,9,single
2017-04-26,490413,BOS,NYY,109.7,26.651,385.0,201.85,54.01,fly_ball,2,Top,1,9,home_run
2017-04-26,490419,COL,WSH,78.2,5.576,83.0,177.18,111.79,ground_ball,2,Top,5,8,single
2017-04-26,490411,PHI,MIA,95.1,-1.033,34.0,75.84,113.0,ground_ball,2,Top,6,9,single
2017-04-26,490407,MIL,CIN,70.6,15.75,156.0,181.89,129.91,line_drive,1,Bot,1,11,single
2017-04-26,490406,PIT,CHC,98.8,36.181,375.0,64.68,52.51,fly_ball,1,Bot,4,7,home_run
2017-04-26,490408,CLE,HOU,89.4,25.191,325.0,82.99,69.09,line_drive,1,Bot,2,8,double
2017-04-26,490407,MIL,CIN,83.1,12.269,155.0,96.44,98.39,line_drive,1,Bot,4,10,single
2017-04-26,490415,ARI,SD,106.0,19.27,407.0,137.31,27.02,line_drive,2,Top,7,9,double
2017-04-26,490417,BAL,TB,111.6,5.206,162.0,74.26,101.13,line_drive,1,Bot,6,7,single
2017-04-26,490405,NYM,ATL,88.7,8.945,169.0,174.25,148.44,ground_ball,1,Top,1,7,double
2017-04-26,490408,CLE,HOU,100.1,25.185,381.0,89.72,42.02,fly_ball,1,Bot,4,6,double
2017-04-26,490407,MIL,CIN,90.4,14.6,,172.8,125.66,line_drive,1,Bot,2,8,single
2017-04-26,490414,LAA,OAK,104.0,-0.492,44.0,150.15,98.5,ground_ball,1,Top,1,6,single
2017-04-26,490412,TEX,MIN,85.4,13.337,224.0,110.6,98.91,line_drive,1,Bot,4,6,single
2017-04-26,490409,CWS,KC,103.3,18.203,380.0,91.31,41.78,line_drive,1,Bot,4,8,double
2017-04-26,490414,LAA,OAK,90.3,-17.3,,108.84,181.12,ground_ball,1,Top,5,5,single
2017-04-26,490405,NYM,ATL,87.2,13.082,195.0,91.56,126.28,line_drive,1,Top,2,5,single
2017-04-26,490407,MIL,CIN,107.9,12.177,317.0,156.39,69.31,line_drive,1,Bot,4,7,double
2017-04-26,490405,NYM,ATL,88.5,7.1,134.0,144.64,148.79,ground_ball,1,Top,2,4,single
2017-04-26,490416,DET,SEA,90.3,-17.3,,103.2,145.37,ground_ball,1,Top,4,4,single
2017-04-26,490415,ARI,SD,98.7,0.424,37.0,124.64,109.0,ground_ball,1,Bot,4,6,single
2017-04-26,490409,CWS,KC,103.9,3.681,86.0,40.57,122.8,ground_ball,1,Bot,3,7,double
2017-04-26,490407,MIL,CIN,81.5,14.662,186.0,90.38,103.85,line_drive,1,Bot,4,6,single
2017-04-26,490408,CLE,HOU,92.3,15.473,268.0,109.87,88.36,line_drive,1,Bot,4,4,single
2017-04-26,490417,BAL,TB,107.4,11.582,209.0,162.66,76.96,line_drive,1,Bot,1,5,single
2017-04-26,490407,MIL,CIN,40.0,-36.0,,142.5,182.02,ground_ball,1,Bot,3,5,single
2017-04-26,490409,CWS,KC,102.4,-4.195,22.0,69.5,98.91,ground_ball,1,Bot,4,5,single
2017-04-26,490412,TEX,MIN,97.2,10.843,216.0,86.11,118.9,line_drive,1,Top,4,3,single
2017-04-26,490415,ARI,SD,90.0,-17.0,,96.76,152.59,ground_ball,1,Bot,2,4,single
2017-04-26,490405,NYM,ATL,95.4,0.833,68.0,181.65,99.41,ground_ball,1,Top,7,2,single
2017-04-26,490416,DET,SEA,40.0,-36.0,,134.97,189.07,ground_ball,1,Top,2,2,single
2017-04-26,490407,MIL,CIN,110.9,24.083,420.0,198.66,35.87,fly_ball,1,Top,1,3,home_run
2017-04-26,490419,COL,WSH,98.8,17.1,,51.73,102.1,line_drive,1,Top,3,3,double
2017-04-26,490414,LAA,OAK,103.4,4.587,93.0,189.08,116.78,ground_ball,1,Top,4,2,single
2017-04-26,490406,PIT,CHC,74.0,1.565,43.0,127.35,186.38,ground_ball,1,Top,2,2,single
2017-04-26,490413,BOS,NYY,85.7,12.04,242.0,128.36,78.57,line_drive,1,Top,6,1,single
2017-04-26,490417,BAL,TB,104.1,17.464,274.0,179.86,98.05,line_drive,1,Top,5,1,single
2017-04-26,490410,SF,LAD,102.4,16.593,300.0,86.7,79.11,line_drive,1,Top,1,3,single
2017-04-26,490410,SF,LAD,109.6,5.952,138.0,133.38,79.15,ground_ball,1,Top,1,2,single
2017-04-26,490411,PHI,MIA,98.4,18.0,,220.48,105.22,line_drive,1,Top,1,1,triple
2017-04-25,490401,DET,SEA,98.4,-14.78,10.0,118.29,92.94,ground_ball,9,Top,3,101,single
2017-04-25,490401,DET,SEA,98.5,11.866,253.0,177.87,102.48,line_drive,9,Top,4,100,single
2017-04-25,490403,STL,TOR,94.0,9.125,173.0,201.07,119.62,line_drive,11,Bot,4,90,single
2017-04-25,490403,STL,TOR,96.3,17.329,271.0,58.04,88.57,line_drive,11,Top,5,86,double
2017-04-25,490394,CWS,KC,104.8,27.535,415.0,248.0,79.74,fly_ball,9,Top,2,79,home_run
2017-04-25,490404,COL,WSH,102.2,25.239,429.0,144.93,14.83,fly_ball,9,Bot,4,89,home_run
2017-04-25,490394,CWS,KC,103.6,24.937,396.0,77.52,38.21,fly_ball,9,Top,6,77,home_run
2017-04-25,490401,DET,SEA,103.0,0.115,52.0,207.26,132.66,ground_ball,8,Bot,2,92,double
2017-04-25,490401,DET,SEA,99.6,17.345,244.0,172.31,115.19,line_drive,8,Bot,4,91,single
2017-04-25,490401,DET,SEA,105.2,26.005,411.0,42.62,45.46,fly_ball,8,Bot,5,90,home_run
2017-04-25,490394,CWS,KC,100.5,-9.896,14.0,132.93,128.91,ground_ball,9,Top,4,75,single
2017-04-25,490401,DET,SEA,100.4,8.24,185.0,168.34,98.5,line_drive,8,Bot,4,89,single
2017-04-25,490403,STL,TOR,57.3,14.989,113.0,106.21,159.2,ground_ball,9,Bot,4,77,single
2017-04-25,490394,CWS,KC,103.6,13.377,224.0,66.38,126.88,line_drive,8,Bot,2,73,double
2017-04-25,490397,TEX,MIN,47.8,-46.663,4.0,106.04,185.35,ground_ball,9,Bot,6,73,single
2017-04-25,490394,CWS,KC,83.4,21.923,267.0,46.0,119.43,line_drive,8,Bot,4,72,double
2017-04-25,490401,DET,SEA,70.5,56.048,168.0,181.05,150.93,popup,8,Top,6,86,single
2017-04-25,490403,STL,TOR,77.1,25.408,256.0,172.06,99.77,line_drive,9,Bot,5,74,single
2017-04-25,490404,COL,WSH,95.0,38.518,364.0,234.01,85.73,fly_ball,8,Bot,5,81,home_run
2017-04-25,490399,LAA,OAK,95.6,14.538,270.0,106.81,87.8,line_drive,11,Bot,2,77,single
2017-04-25,490404,COL,WSH,92.9,31.204,374.0,78.27,48.05,fly_ball,8,Bot,1,80,double
2017-04-25,490404,COL,WSH,97.2,32.438,387.0,178.86,53.61,fly_ball,8,Bot,2,79,double
2017-04-25,490403,STL,TOR,87.2,9.75,124.0,74.33,98.25,ground_ball,9,Top,3,72,single
2017-04-25,490400,ARI,SD,90.3,-17.3,,105.38,157.16,ground_ball,8,Bot,4,77,single
2017-04-25,490404,COL,WSH,79.8,20.181,221.0,117.05,88.76,line_drive,8,Bot,5,78,single
2017-04-25,490399,LAA,OAK,90.3,-17.3,,185.9,119.16,ground_ball,11,Bot,2,74,single
2017-04-25,490400,ARI,SD,104.9,7.299,158.0,151.13,140.38,line_drive,8,Bot,2,76,single
2017-04-25,490400,ARI,SD,108.0,7.977,165.0,123.22,132.98,line_drive,8,Bot,6,75,single
2017-04-25,490399,LAA,OAK,55.9,34.455,159.0,168.42,153.32,line_drive,11,Top,2,70,single
2017-04-25,490403,STL,TOR,97.3,2.493,73.0,85.02,102.32,ground_ball,8,Bot,3,68,single
2017-04-25,490394,CWS,KC,105.7,4.985,115.0,133.18,154.97,ground_ball,8,Top,2,66,single
2017-04-25,490403,STL,TOR,71.4,4.565,58.0,155.26,170.01,ground_ball,8,Bot,5,67,single
2017-04-25,490392,MIL,CIN,60.7,38.96,187.0,169.29,135.33,fly_ball,8,Top,2,70,single
2017-04-25,490402,BAL,TB,79.6,23.2795,269.0,105.54,88.6,line_drive,9,Top,5,65,single
2017-04-25,490392,MIL,CIN,105.0,22.829,427.0,98.34,19.78,fly_ball,8,Top,2,69,home_run
2017-04-25,490397,TEX,MIN,90.2,-15.466,9.0,84.72,111.11,ground_ball,8,Top,1,63,single
2017-04-25,490397,TEX,MIN,105.1,9.635,241.0,99.95,107.55,line_drive,8,Top,2,62,single
2017-04-25,490404,COL,WSH,95.3,14.411,267.0,218.86,99.07,line_drive,7,Bot,2,70,double
2017-04-25,490394,CWS,KC,71.7,21.739,226.0,148.26,108.14,line_drive,7,Bot,5,63,single
2017-04-25,490404,COL,WSH,99.6,-10.636,11.0,139.47,79.07,ground_ball,7,Bot,3,69,single
2017-04-25,490403,STL,TOR,99.7,-6.371,19.0,126.76,140.49,ground_ball,8,Top,3,64,single
2017-04-25,490399,LAA,OAK,90.9,15.113,275.0,93.43,88.95,line_drive,10,Bot,2,66,single
2017-04-25,490399,LAA,OAK,97.4,35.39,355.0,232.77,94.53,fly_ball,10,Bot,3,65,home_run
2017-04-25,490403,STL,TOR,80.9,18.428,249.0,145.81,97.27,line_drive,8,Top,6,63,single
2017-04-25,490394,CWS,KC,94.4,9.926,178.0,129.31,127.08,line_drive,7,Bot,2,60,single
2017-04-25,490399,LAA,OAK,77.1,2.17,46.0,98.52,150.93,ground_ball,10,Top,6,63,single
2017-04-25,490400,ARI,SD,82.3,13.15,190.0,178.88,107.98,line_drive,8,Top,3,70,single
2017-04-25,490404,COL,WSH,92.5,14.43,248.0,199.9,125.05,line_drive,7,Top,6,66,triple
2017-04-25,490393,CLE,HOU,97.4,9.339,193.0,182.66,102.47,line_drive,9,Bot,3,70,single
2017-04-25,490397,TEX,MIN,70.8,2.405,43.0,135.47,96.36,ground_ball,7,Top,3,56,single
2017-04-25,490401,DET,SEA,105.7,-10.528,15.0,65.86,124.72,ground_ball,7,Top,3,75,single
2017-04-25,490401,DET,SEA,106.1,1.325,59.0,152.45,88.18,ground_ball,7,Top,1,74,single
2017-04-25,490400,ARI,SD,108.2,18.098,400.0,164.69,53.74,line_drive,8,Top,7,68,double
2017-04-25,490393,CLE,HOU,96.0,28.403,377.0,206.87,60.6,fly_ball,9,Bot,3,68,home_run
2017-04-25,490395,SF,LAD,57.0,-44.058,6.0,105.02,167.55,ground_ball,9,Top,4,68,single
2017-04-25,490394,CWS,KC,96.8,-4.728,25.0,123.8,126.36,ground_ball,7,Top,3,56,single
2017-04-25,490399,LAA,OAK,100.9,26.23,395.0,170.01,48.46,fly_ball,10,Top,1,61,home_run
2017-04-25,490403,STL,TOR,103.5,28.228,390.0,204.95,53.48,fly_ball,7,Bot,4,58,home_run
2017-04-25,490402,BAL,TB,100.1,-4.2152,21.0,89.63,133.14,ground_ball,8,Top,4,57,single
2017-04-25,490393,CLE,HOU,94.5,10.49,210.0,158.52,118.91,line_drive,9,Top,1,66,single
2017-04-25,490403,STL,TOR,101.7,-3.699,25.0,103.34,153.22,ground_ball,7,Bot,3,57,single
2017-04-25,490393,CLE,HOU,90.3,-17.3,,133.44,190.94,ground_ball,9,Top,5,65,single
2017-04-25,490395,SF,LAD,83.0,14.051,193.0,44.63,112.13,ground_ball,8,Bot,5,65,single
2017-04-25,490401,DET,SEA,87.0,20.777,247.0,132.97,96.63,line_drive,6,Bot,1,69,single
2017-04-25,490392,MIL,CIN,101.2,3.112,113.0,117.65,80.21,ground_ball,6,Bot,3,57,single
2017-04-25,490404,COL,WSH,92.6,12.863,239.0,190.98,109.97,line_drive,7,Top,4,61,single
2017-04-25,490397,TEX,MIN,90.4,14.6,,54.78,126.87,line_drive,6,Bot,1,51,single
2017-04-25,490395,SF,LAD,90.3,-17.3,,57.32,114.67,ground_ball,8,Bot,1,64,single
2017-04-25,490394,CWS,KC,90.3,-17.3,,108.07,168.57,ground_ball,6,Bot,4,51,single
2017-04-25,490400,ARI,SD,102.7,11.842,244.0,67.98,114.71,line_drive,7,Top,2,62,single
2017-04-25,490404,COL,WSH,93.9,10.044,207.0,88.3,122.91,line_drive,6,Bot,4,58,single
2017-04-25,490392,MIL,CIN,101.5,40.919,357.0,225.53,79.61,fly_ball,6,Bot,2,55,home_run
2017-04-25,490400,ARI,SD,102.0,10.241,257.0,141.63,93.32,line_drive,7,Top,3,61,single
2017-04-25,490393,CLE,HOU,108.4,-9.01,14.0,115.17,181.28,ground_ball,8,Bot,5,61,single
2017-04-25,490392,MIL,CIN,70.3,27.947,233.0,198.86,115.97,line_drive,6,Bot,2,54,single
2017-04-25,490403,STL,TOR,98.4,31.532,365.0,210.74,90.61,fly_ball,7,Top,3,52,triple
2017-04-25,490392,MIL,CIN,99.6,26.937,406.0,136.27,27.29,fly_ball,6,Bot,1,52,double
2017-04-25,490392,MIL,CIN,102.6,24.536,413.0,138.26,27.49,line_drive,6,Bot,2,51,home_run
2017-04-25,490401,DET,SEA,93.7,12.327,242.0,161.19,84.21,line_drive,6,Top,2,64,single
2017-04-25,490400,ARI,SD,104.4,42.636,379.0,61.75,51.8,fly_ball,7,Top,2,59,home_run
2017-04-25,490397,TEX,MIN,109.1,28.787,424.0,248.0,75.58,fly_ball,5,Bot,1,46,home_run
2017-04-25,490393,CLE,HOU,72.0,43.291,232.0,155.61,107.44,fly_ball,8,Bot,1,59,single
2017-04-25,490404,COL,WSH,103.5,12.865,264.0,71.18,102.87,line_drive,6,Top,2,54,single
2017-04-25,490400,ARI,SD,99.9,26.336,376.0,163.64,44.38,fly_ball,6,Bot,1,57,double
2017-04-25,490402,BAL,TB,95.7,7.6004,128.0,100.96,147.77,ground_ball,7,Top,3,50,single
2017-04-25,490401,DET,SEA,107.4,29.626,436.0,90.49,11.92,fly_ball,6,Top,3,61,home_run
2017-04-25,490404,COL,WSH,96.6,31.513,365.0,224.31,66.95,fly_ball,6,Top,3,53,home_run
2017-04-25,490400,ARI,SD,108.5,11.299,227.0,70.12,136.47,line_drive,6,Bot,8,55,double
2017-04-25,490392,MIL,CIN,107.3,14.742,303.0,80.77,79.76,line_drive,6,Top,1,47,single
2017-04-25,490404,COL,WSH,100.8,6.16,167.0,139.47,76.04,line_drive,6,Top,5,52,single
2017-04-25,490401,DET,SEA,92.4,15.419,263.0,104.97,91.38,line_drive,5,Bot,1,59,single
2017-04-25,490394,CWS,KC,102.8,10.823,245.0,160.85,102.98,line_drive,5,Bot,4,46,triple
2017-04-25,490401,DET,SEA,83.2,16.888,240.0,124.39,99.47,line_drive,5,Bot,6,58,single
2017-04-25,490395,SF,LAD,99.0,3.608,85.0,141.56,76.53,ground_ball,8,Top,1,57,single
2017-04-25,490393,CLE,HOU,109.5,8.957,251.0,95.38,73.48,line_drive,8,Top,2,55,single
